FIRE_YEAR,LATITUDE,LONGITUDE,FIRE_SIZE
2005,64.3,-156.1167,32774.5
2005,62.0167,-157.6,60732.1
2005,63.1,-157.75,97134.8
2005,61.6667,-160.9,82123.1
2005,62.7167,-158.55,50079.1
2005,64.5511,-152.3683,35649.6
2005,64.3931,-152.8458,6578.6
2005,62.4833,-160.9333,5167.5
2005,66.07,-142.2031,25803.1
2005,65.8761,-146.7436,33065.0
2006,62.2764,-161.7039,52540.0
2006,67.8711,-144.2953,9725.4
2006,68.115,-141.9406,15819.0
2006,66.4608,-144.0403,14879.7
2007,63.822,-154.132,7919.4
2007,66.6625,-149.6264,18050.0
2007,64.7833,-151.2667,21508.3
2007,65.8014,-145.9644,6057.8
2007,65.3619,-143.4533,22011.1
2007,63.3753,-157.5239,5073.0
2007,60.0,-151.28,56254.0
2007,64.8036,-144.4353,5192.0
2007,68.1022,-144.6008,6860.1
2007,65.2739,-151.1033,8404.4
2007,65.3581,-156.9803,43705.0
2007,67.3661,-143.1689,5419.0
2007,66.2097,-143.8381,17717.4
2007,66.2703,-141.0919,9807.2
2007,68.3008,-142.1908,20937.1
2007,69.0472,-150.8367,256734.1
2008,67.1822,-144.0097,8766.3
2008,67.2081,-144.0481,15804.3
2008,66.4281,-156.1867,5680.0
2008,64.6194,-151.4172,14288.7
2009,63.9556,-146.3878,38398.3
2009,63.2,-153.27,164318.0
2009,64.3514,-150.5222,31338.4
2009,62.65,-155.35,6570.0
2009,64.2178,-153.8894,126581.6
2009,62.1233,-161.65,5702.0
2009,62.2944,-161.828,17904.0
2009,65.5936,-150.9333,5092.1
2009,63.6703,-152.2742,20276.7
2009,64.4803,-151.3194,141125.7
2009,64.0294,-151.0214,50896.9
2009,65.2725,-150.8217,85908.9
2009,66.248283,-158.942356,9081.0
2009,66.2236,-143.2572,349449.9
2009,67.0114,-143.5972,62313.4
2009,61.9631,-155.4439,37527.0
2009,67.2394,-144.3164,62658.1
2009,61.23,-143.1,56413.0
2009,65.5969,-150.8767,29060.4
2009,66.9511,-150.5536,9735.9
2009,64.8214,-152.5594,7883.5
2009,64.9003,-153.6803,45446.0
2009,64.6611,-153.6414,50718.9
2009,64.3689,-152.6886,164541.9
2009,64.0944,-150.67,16585.6
2009,64.3481,-147.9608,125381.6
2009,65.9464,-146.8197,169638.7
2009,65.5667,-142.6667,8753.8
2009,65.8792,-147.3475,17224.9
2009,65.7872,-144.4997,41755.8
2009,65.5481,-144.1172,53889.4
2009,64.12,-148.75,101150.0
2005,36.4925,-113.7083,5675.0
2005,36.6794,-114.0178,28177.2
2005,36.5681,-113.7406,35639.0
2005,36.3603,-113.7808,20551.0
2005,36.5642,-113.9308,44707.0
2006,36.5511,-113.94,5923.0
2007,36.7992,-113.6997,21105.0
2007,36.96,-113.7717,9076.0
2005,32.8806,-112.2451,6229.0
2005,32.6131,-112.8657,58536.0
2005,34.107,-112.0421,6800.0
2005,35.583,-114.5058,22477.0
2005,33.6639,-113.298,5300.0
2005,32.6153,-112.1093,17131.0
2005,33.0,-112.2901,5000.0
2005,34.1573,-112.593,10482.0
2005,35.3494,-114.343,11927.0
2007,31.9164,-111.5911,5900.0
2009,31.8517,-111.5583,23668.0
2000,35.15,-119.601,6762.0
2000,37.6166,-120.2177,8600.0
2001,38.2252,-120.6805,6800.0
2001,37.7463,-120.2513,11185.0
2002,38.6471,-119.5982,8600.0
2003,37.4497,-121.4174,5018.0
2004,39.0488,-120.4002,5000.0
2006,37.4,-121.2808,34271.0
2006,36.05,-120.751,14507.0
2006,36.4667,-120.5392,8400.0
2006,37.7892,-118.6628,7434.0
2007,35.9419,-120.2664,5600.0
2007,37.2083,-121.5011,47760.0
2009,34.3817,-118.8708,17463.0
2003,33.4328,-116.7453,19575.8
2003,33.3692,-117.3517,8592.0
2004,33.75,-117.4175,16460.0
2004,33.2333,-116.7,8500.0
2005,35.8855,-117.3312,10350.0
2005,33.9597,-117.0639,6644.0
2006,34.1403,-116.5219,61700.0
2008,34.3097,-118.6089,14703.0
2000,39.9665,-122.6094,8284.0
2001,40.77277,-120.24028,67792.0
2002,40.6359,-120.13124,5015.0
2003,40.6899,-120.006,7790.0
2003,40.174369,-124.073169,13846.0
2005,41.9172,-119.8686,24370.0
2008,40.68033,-122.48786,6267.0
2008,39.0464,-122.5333,11089.0
2000,38.41526,-106.34531,6600.0
2002,37.0722,-103.1994,8000.0
2000,40.6772,-108.9173,11032.0
2000,40.3305,-108.3993,8603.0
2004,39.9508,-108.189,7815.0
2008,40.7861,-107.9967,25385.0
2008,40.6727,-107.9137,5395.0
2003,39.5628,-108.4283,5292.0
2000,42.63872,-115.52953,9210.0
2000,42.6416,-115.7676,5787.0
2000,41.99619,-115.71045,10394.0
2000,42.2943,-115.11843,35613.0
2000,43.25368,-115.65016,31316.0
2000,42.58576,-115.34787,16502.0
2001,42.68954,-115.17784,11198.0
2001,42.63357,-115.27173,8767.0
2001,42.21833,-115.23081,6263.0
2001,42.57984,-115.90271,5928.0
2001,43.1113,-116.65152,8904.0
2005,42.89735,-115.62299,9133.0
2006,43.06288,-116.06206,13070.0
2007,43.00342,-115.84883,5316.0
2002,42.4963,-113.7481,10422.0
2005,42.9256,-113.6233,47592.0
2007,42.1244,-113.4658,5265.0
2007,42.5106,-113.4614,7030.0
2008,42.7961,-113.4867,31616.2
2008,42.1964,-114.4969,6773.0
2007,45.8517,-116.7889,5700.0
2002,44.11727,-116.34768,6786.0
2005,43.44283,-116.13272,8347.0
2006,44.21141,-116.3365,54350.0
2006,43.26932,-115.86272,6181.0
2006,44.23991,-116.47329,10610.0
2007,44.15098,-116.79366,10238.0
2000,42.6835,-112.625,11414.0
2000,43.1685,-112.9367,68952.0
2000,42.7846,-112.6444,17479.0
2000,42.9346,-113.1344,53605.0
2000,43.486,-113.1861,18140.0
2000,43.933,-112.295,7156.0
2000,42.081,-112.5925,12498.0
2003,44.2674,-112.5228,37842.5
2003,43.8246,-112.0778,12068.4
2005,43.1622,-112.8378,16892.1
2006,42.9569,-113.2411,220042.1
2006,44.1661,-111.9439,9676.6
2007,43.3803,-111.9306,6224.6
2007,43.4847,-112.6686,9434.0
2002,42.44847,-115.16487,8140.0
2005,42.6669,-114.9414,5849.4
2005,42.6289,-115.5064,192846.1
2005,42.8839,-115.0469,6969.4
2006,42.6689,-115.4278,61929.1
2007,41.9492,-115.6217,147335.0
2007,42.0369,-115.1089,78429.0
2006,43.05973,-116.897,6074.0
2007,42.30807,-116.95167,7010.0
2007,42.26279,-116.87445,38124.0
2005,42.9675,-112.2111,8282.0
2005,42.6867,-112.5864,10629.5
2006,42.0425,-113.0189,9041.4
2006,42.2978,-112.5625,6084.0
2007,42.1169,-112.8556,16312.0
2007,42.3164,-112.80106,7654.0
2007,42.2569,-111.8081,13784.0
2007,42.2922,-112.7147,9473.0
2008,42.7683,-112.7292,7831.0
2002,43.1668,-114.1342,5237.0
2005,42.7764,-114.1581,7284.0
2005,43.2422,-113.6928,24810.0
2005,42.6503,-114.1831,5176.3
2006,42.8661,-114.7125,11443.1
2006,42.8417,-114.5397,5504.1
2006,42.9283,-114.0569,26621.8
2007,42.7803,-114.3664,45862.0
2007,43.3464,-115.0658,5280.0
2007,43.1464,-113.5639,29532.0
2008,43.3017,-114.1508,14869.0
2000,43.05476,-115.14398,9607.9
2000,42.5834,-113.03218,8136.7
2000,42.00899,-113.33097,6835.2
2000,42.7404,-114.06587,20294.8
2000,42.55336,-113.02445,7087.7
2000,42.0635,-113.98,5932.8
2000,42.0052,-113.7161,10586.6
2001,42.64713,-114.42199,11058.0
2001,42.4799,-113.1786,6472.4
2001,43.396,-114.5839,18046.6
2006,46.1289,-108.1094,91897.0
2000,46.31994,-112.06256,12457.0
2000,46.73716,-113.53535,17118.0
2000,46.20297,-111.27376,81220.0
2009,47.4456,-110.3772,14490.0
2006,48.085,-107.4672,6580.0
2007,48.2547,-107.7747,5284.0
2000,45.375,-104.368,8000.0
2000,45.9806,-104.863,6370.0
2002,45.0225,-105.9695,9700.0
2003,47.5994,-107.5123,125900.0
2003,45.6,-106.2681,13533.0
2006,46.1581,-106.2133,25239.0
2006,47.6697,-106.7806,117292.0
2007,46.2286,-105.775,6692.0
2007,46.15,-105.5444,15546.0
2007,45.5272,-105.6947,7708.0
2007,45.03617,-106.21392,8705.0
2008,48.0567,-105.6142,5064.0
2007,46.732,-113.697,6241.0
2001,41.208,-117.0371,19643.9
2006,36.9086,-116.5642,20736.1
2006,40.06,-117.4358,6840.0
2007,39.89153,-117.2711,40012.0
2007,40.1244,-117.3309,9728.0
2007,40.1533,-116.9851,28142.0
2007,40.0185,-117.5121,25380.0
2000,39.7602,-119.7435,11690.0
2000,39.4852,-119.3793,7597.0
2000,39.9969,-118.0046,5452.0
2000,39.6099,-118.0007,42563.0
2001,40.0227,-119.686,6525.0
2001,40.0638,-119.9883,22674.0
2006,39.8458,-117.5781,6864.0
2006,39.9789,-119.9589,6685.0
2007,39.2286,-119.3633,14004.0
2007,40.2556,-119.753,16988.0
2009,39.7842,-120.0383,10549.0
2009,39.8092,-117.5586,10670.0
2000,40.1241,-115.767,5984.8
2000,40.2916,-116.4876,13950.0
2000,41.0999,-114.9509,73694.0
2000,41.6699,-115.0025,5481.1
2000,41.5021,-116.5984,15000.0
2000,40.1399,-115.3059,5337.0
2000,41.9049,-114.3792,25000.0
2001,41.2666,-115.3176,14032.0
2001,41.3202,-114.782,9362.6
2001,40.8332,-116.1676,11455.0
2001,41.4074,-115.0678,7004.7
2001,41.3288,-115.4701,19578.0
2001,40.908,-116.4926,5542.0
2001,40.8116,-116.8443,83723.0
2001,41.1132,-116.7179,71934.4
2001,41.0713,-116.1962,11675.2
2001,41.2832,-116.6676,21187.7
2005,41.7553,-116.3239,35748.7
2005,41.24,-116.7489,96986.8
2005,41.8578,-116.4875,13453.1
2005,40.9833,-115.78,7460.4
2005,40.8786,-115.6853,23749.0
2006,40.7831,-116.0831,78456.5
2006,40.9739,-115.5214,9633.6
2006,40.665,-115.7733,10280.1
2006,41.1083,-116.5228,10219.0
2006,41.3603,-116.9144,238462.6
2006,41.0694,-116.0836,44282.2
2006,41.1511,-115.3811,32565.8
2006,41.5578,-115.5242,141707.4
2006,41.8094,-114.2592,6988.1
2006,40.7269,-115.8225,8637.6
2006,40.9033,-115.8678,13456.5
2006,40.5894,-116.125,13654.9
2006,41.6258,-115.1233,15698.3
2006,41.4672,-116.3319,108563.6
2006,40.8258,-116.7203,150270.7
2007,41.9533,-114.5597,60490.1
2007,40.61,-116.1972,10098.0
2007,41.5789,-114.4372,19560.3
2007,41.2764,-115.075,38068.1
2007,41.2114,-114.8461,7808.4
2007,41.8392,-114.9028,58451.1
2007,40.6975,-116.5464,28979.0
2007,40.6575,-116.4519,13456.6
2007,40.3686,-116.2306,27132.4
2007,41.8978,-116.3419,32895.8
2007,41.7822,-114.1667,154973.0
2007,40.6831,-115.9164,8861.0
2000,39.9074,-114.8939,8401.0
2000,38.2666,-114.1341,15719.0
2002,38.0,-114.1341,8527.0
2004,39.9499,-115.5009,5163.0
2005,36.907778,-114.355833,6650.0
2005,36.9306,-114.8086,5438.0
2005,37.1208,-114.7169,149131.0
2005,36.945,-114.3961,7900.0
2005,37.2,-114.3831,238058.0
2005,37.1033,-114.8417,168293.0
2005,36.9775,-114.3856,28141.0
2005,37.0533,-114.3842,5000.0
2006,37.6144,-115.3536,5955.0
2006,37.7189,-115.0292,23649.0
2006,37.4931,-114.9617,24452.0
2006,37.4178,-115.1042,10077.0
2004,36.5875,-114.14,8404.0
2005,36.8575,-116.5108,21000.0
2005,36.8458,-114.3383,56003.0
2005,35.8603,-115.4642,33569.0
2005,36.2681,-114.155,43245.0
2005,36.3333,-114.15,27318.0
2006,36.4556,-115.0755,18082.0
2000,41.2332,-117.0843,37716.9
2000,41.5705,-117.7954,23482.8
2000,41.6493,-118.0507,70876.2
2000,40.6243,-118.1671,14273.1
2000,39.8452,-119.2154,6370.9
2000,40.6718,-118.6743,9977.6
2000,39.8763,-119.1993,13348.4
2000,40.5432,-118.6838,14892.4
2000,41.5166,-118.951,12254.8
2001,41.0177,-117.7685,12084.0
2001,40.6157,-117.9346,75137.0
2001,40.6157,-117.9343,5602.6
2001,39.6727,-116.0301,53317.0
2002,41.2641,-117.8407,10140.0
2005,41.2094,-117.7847,5273.0
2006,41.3583,-118.6461,27052.0
2006,40.3961,-119.3469,5582.0
2006,41.0783,-117.9903,16208.0
2006,41.9044,-118.4144,5507.0
2007,40.7182,-118.1699,61951.0
2007,40.6396,-117.826,6442.0
2007,41.2955,-117.1198,18807.0
2007,41.5424,-117.4071,7838.0
2007,40.7157,-117.3493,5470.0
2009,32.6997,-105.0581,29952.0
2000,31.5668,-108.8195,18000.0
2000,32.372,-105.8353,19000.0
2002,31.369,-108.6187,31000.0
2006,31.5667,-108.7167,12806.0
2007,32.1794,-108.5167,5987.0
2009,32.3839,-106.0431,5000.0
2009,31.3564,-108.8625,95000.0
2006,33.9775,-105.3928,7214.0
2008,33.8528,-105.2992,12624.0
2008,33.2894,-105.0689,25329.0
2009,33.9608,-105.2714,13500.0
2000,33.7501,-108.1673,32860.0
2001,43.2782,-119.5477,9601.0
2001,42.4888,-118.2254,41123.5
2001,42.8707,-118.4185,9450.0
2006,43.1571,-119.1691,7201.6
2006,42.3691,-118.8427,68224.1
2006,42.8374,-118.8299,46522.7
2006,43.0677,-118.7502,10766.6
2006,42.8363,-118.5399,6121.5
2007,43.4892,-119.9294,9870.4
2007,43.7764,-118.3369,32312.4
2000,42.3521,-119.3516,35000.0
2001,42.9279,-119.9077,80548.0
2001,43.1902,-119.7966,5362.0
2001,42.2176,-122.9925,6162.3
2000,44.8771,-120.4214,10470.0
2001,44.8271,-120.3897,7076.0
2001,45.3954,-120.9448,18559.0
2001,45.5465,-122.6295,7500.0
2002,45.2362,-121.0667,28500.0
2006,44.8183,-120.9744,11100.0
2007,45.5339,-120.6919,15591.0
2008,45.3094,-120.5958,20115.0
2008,45.62711,-120.4897,9787.0
2008,45.023564,-120.527869,6299.0
2008,45.4969,-120.8205,5175.0
2009,44.8413,-120.6175,16267.0
2000,44.1963,-117.313,79914.0
2000,42.5582,-117.5529,19117.5
2000,43.6132,-117.3643,12069.0
2001,42.629,-117.4971,67052.0
2001,43.021,-117.6135,5995.0
2002,42.7963,-117.4407,9517.0
2002,43.4649,-117.0727,42543.0
2002,43.254,-117.3413,8660.0
2002,43.3943,-117.2002,32812.0
2005,43.895693,-117.36873,22095.0
2006,42.4982,-117.7374,11339.0
2006,42.979,-117.751,65031.0
2006,44.7993,-117.1182,53547.0
2006,44.2335,-117.3352,17349.0
2006,43.362686,-117.980891,43545.0
2006,42.6149,-117.5404,14572.0
2007,43.446767,-117.221755,6180.0
2007,43.05325,-117.467575,31046.6
2007,43.83148,-118.099622,28333.0
2007,43.200174,-117.16798,7198.0
2007,43.473682,-118.08312,10343.0
2007,44.085182,-118.196433,47860.1
2008,42.6025,-117.58829,25491.0
2003,37.06,-113.7791,29933.0
2004,37.3278,-113.9425,18235.0
2004,37.3233,-113.8391,6527.0
2005,37.1475,-113.9253,65480.0
2005,37.2967,-113.3372,12286.1
2005,37.2231,-113.5714,8474.0
2005,37.3008,-113.6275,9593.0
2005,37.3286,-113.7897,9534.0
2005,37.2892,-113.7044,5241.0
2006,37.2625,-113.1236,17632.0
2006,37.0717,-113.8331,50737.0
2006,37.4042,-113.9403,41451.0
2006,37.3622,-113.2636,5283.0
2006,38.1256,-113.1397,7953.0
2007,38.5756,-112.9731,357185.0
2007,37.3408,-112.9264,9190.0
2007,37.9137,-114.0069,5797.0
2002,39.2083,-109.8557,5969.6
2002,39.3055,-109.5837,88420.8
2000,39.59578,-112.22823,14956.0
2000,39.81477,-111.9164,33838.0
2000,39.0547,-112.2488,7898.0
2005,39.6125,-112.2217,14604.0
2006,38.7514,-112.7089,10204.0
2000,41.47797,-113.14278,14355.0
2000,41.8796,-112.8375,5943.0
2000,40.80338,-112.54377,16116.0
2000,40.70895,-112.99205,39937.0
2000,40.128,-112.1499,5867.0
2001,40.9819,-112.2305,5000.0
2005,40.12362,-112.82937,22874.0
2005,41.7769,-113.2911,18420.0
2006,41.4956,-113.1964,14549.0
2006,41.6617,-113.2011,28505.0
2007,40.3572,-113.0611,25582.0
2007,40.2436,-111.9403,5153.0
2007,40.67285,-112.58026,14293.0
2007,40.92994,-112.83953,24594.0
2007,41.628,-114.0145,29565.0
2007,41.7619,-112.8206,6516.0
2007,41.9489,-113.2139,9529.0
2007,40.29594,-112.89391,5088.0
2009,40.3003,-112.8753,7981.0
2001,45.7443,-120.4395,11526.0
2003,47.5599,-118.5592,7209.0
2003,46.3618,-118.9161,5200.0
2005,47.5597,-118.4317,5178.0
2006,48.045,-119.5294,5506.0
2007,45.8169,-120.2511,7683.0
2007,45.9306,-120.0881,20947.0
2007,48.5614,-119.4458,15547.0
2008,47.4578,-120.2078,15023.0
2008,47.7086,-118.4283,19090.0
2009,46.4831,-119.9633,48902.0
2009,48.3294,-120.1764,9607.0
2002,44.7105,-105.5056,6949.0
2002,44.8678,-105.4678,5321.0
2006,44.8642,-106.3114,29966.0
2006,44.7319,-105.4608,6612.0
2006,43.6106,-107.0042,12309.0
2000,42.7161,-106.4592,5900.0
2000,43.0983,-105.9742,11042.0
2000,44.8092,-104.8058,6089.0
2000,43.1486,-106.43,8390.0
2000,41.72,-104.4488,9798.0
2001,44.9455,-106.9801,5207.0
2006,42.4125,-104.8225,13882.0
2006,42.8472,-105.03,11083.0
2006,43.4703,-106.1144,16503.0
2006,42.3569,-104.6797,13305.0
2006,42.7294,-106.4308,11765.0
2006,41.6617,-105.2008,8416.0
2002,42.875,-104.1185,5025.0
2006,44.4689,-104.8014,14886.0
2002,42.0397,-105.4186,18677.0
2000,41.0494,-109.3029,36700.0
2000,41.2452,-109.3171,36645.0
2002,41.1939,-109.1118,13200.0
2001,63.5347,-152.1973,6238.2
2002,63.5911,-152.6757,117920.0
2002,68.1161,-159.9029,13556.0
2004,67.766,-162.3196,11231.3
2005,67.9189,-158.1314,7270.6
2005,68.1167,-159.3833,8000.0
2003,62.6877,-141.5688,42745.0
2009,65.5853,-143.8264,41742.9
2003,36.31955,-112.20766,12000.0
2005,36.201317,-112.124561,8011.0
2007,36.1933,-111.9683,5240.0
2000,37.3067,-108.3895,23220.0
2003,48.79281,-113.90708,18702.0
2003,48.49306,-113.80326,5900.0
2003,48.40372,-113.66321,21000.0
2006,48.639,-113.512,34203.0
2000,35.85004,-106.41665,47650.0
2002,36.1006,-105.0303,8260.0
2002,34.84949,-108.09006,15850.0
2000,35.6075,-101.66,20000.0
2006,35.6678,-101.3708,479549.0
2006,35.55,-101.7833,23827.0
2008,35.8836,-100.2356,5000.0
2009,35.4306,-100.3819,15000.0
2005,27.37019,-97.33771,10003.0
2009,27.0931,-97.3828,7157.0
2002,44.77418,-110.35491,9140.0
2003,44.45286,-110.22472,5000.0
2003,44.50557,-110.18083,18762.0
2008,44.35,-110.23,10361.0
2009,44.5353,-110.5453,10700.0
2000,38.61225,-78.30873,16021.0
2000,38.54133,-78.31182,6131.0
2008,41.81167,-121.52778,6065.0
2000,36.0713,-117.107,5861.0
2006,36.5558,-117.0517,9280.0
2003,36.361,-118.41916,7963.0
2005,36.833,-118.67101,8675.0
2005,35.0581,-115.2106,5059.0
2005,35.0608,-115.4242,63436.0
2005,34.2833,-118.6106,24970.0
2001,37.6249,-119.4865,9300.0
2004,40.681,-122.6409,12535.0
2008,40.614,-122.6322,6420.0
2003,38.0606,-119.8664,5524.8
2004,37.6569,-119.5702,5633.0
2006,38.0111,-119.7667,6031.0
2009,37.7092,-119.7503,7425.0
2006,48.2822,-120.6172,7879.0
2001,26.18851,-81.24764,24315.0
2007,26.2119,-80.9694,63599.0
2008,26.03333,-81.3,8330.0
2009,26.1769,-81.3139,29112.0
2001,25.355716,-80.467001,11760.0
2001,25.506733,-80.643461,8427.0
2006,25.433691,-80.549781,8000.0
2006,25.663482,-80.600082,12440.0
2008,25.5642,-80.575,39465.0
2009,25.22489,-80.90042,6175.0
2001,35.507217,-83.457391,7580.0
1992,29.835,-93.5,11210.0
1992,29.63333333,-94.16666667,9000.0
1993,30.5936111,-82.3219444,5711.0
1993,34.683,-98.6,6782.0
1993,46.73333333,-119.51666667,12705.0
1994,47.683,-108.183,11067.0
1994,41.6253,-119.298,7910.0
1994,29.666,-94.1333,9912.0
1994,29.633,-94.2167,13400.0
1995,29.683,-94.0667,6670.0
1996,32.6439342,-116.8435448,14720.0
1996,38.3,-98.51666667,6000.0
1996,47.416,-107.933,10031.0
1996,33.866,-106.858,5975.0
1996,34.7842,-98.8082,17835.0
1996,41.86861111,-119.35027778,5120.0
1996,29.633,-94.1833,5388.0
1997,36.6582,-101.185,11000.0
1997,46.820833,-119.341667,5000.0
1998,42.4,-118.83583333,22000.0
1998,46.52055556,-119.71638889,6500.0
1999,26.15583333,-81.54333333,5000.0
1999,26.05,-81.45833333,5000.0
1999,30.8347222,-82.385,14128.0
1999,29.9488889,-93.7563889,5320.0
1999,42.1557191,-101.112054,74500.0
1999,42.54972222,-119.70555556,5000.0
1999,41.65111111,-119.35027778,40000.0
1999,29.65,-94.2,5000.0
2000,31.516,-111.517,5700.0
2000,31.791,-111.458,5200.0
2000,26.09055556,-81.5425,16500.0
2000,26.1478,-81.3988,8000.0
2000,30.6675,-82.0516667,7800.0
2000,42.0,-103.38333333,16000.0
2000,41.55,-102.08333333,12000.0
2000,42.5,-100.68333333,13903.0
2000,34.7,-98.625,10206.3
2000,29.625,-94.25,13000.0
2000,46.57194444,-119.77277778,163884.0
2001,26.06111111,-81.46194444,8000.0
2001,26.5,-80.4333333,9008.6
2001,30.8841667,-82.3758333,6960.0
2001,29.85,-93.4666667,5706.0
2001,29.9519444,-93.5,7000.0
2001,46.01944444,-118.94638889,9929.0
2002,31.766,-111.483,5312.0
2002,30.6491667,-82.2083333,5816.0
2002,30.6688889,-82.2936111,124110.0
2002,29.8427778,-93.5,5414.0
2002,48.166,-97.3167,5500.0
2002,41.56,-103.36,5000.0
2003,67.65,-144.0833,25230.0
2003,66.3917,-158.37,40731.9
2003,66.85,-147.2681,192489.0
2003,44.57194444,-111.91361111,13558.0
2003,46.66666667,-100.58333333,6000.0
2003,29.613,-94.2792,5668.0
2003,46.58333333,-119.96666667,20000.0
2004,60.1,-150.5833,8600.0
2004,29.9531,-93.4589,6018.0
2004,29.63277778,-94.22861111,5150.0
2005,60.1167,-150.85,26300.0
2005,32.3888,-113.28638889,7500.0
2005,33.17888889,-114.02138889,26000.0
2005,29.88916667,-93.40166667,12154.0
2005,47.7147,-107.4489,6689.0
2005,47.6558,-107.47422,6778.0
2005,48.436897,-102.305107,6500.0
2005,36.87666667,-115.07194444,6607.0
2005,36.2402,-115.1049,22000.0
2005,46.63888889,-118.68055556,6851.0
2006,28.45055556,-80.8389,5304.0
2006,47.73666667,-106.98,18585.0
2006,45.98333333,-118.96666667,8000.0
2007,32.608768,-116.577142,90440.0
2007,26.14277778,-81.6075,18027.0
2007,26.5545,-80.43257,5308.0
2007,31.165,-82.45777778,68361.0
2007,30.80277778,-82.2725,191474.0
2007,46.52607,-85.54039,19800.0
2007,39.7075,-74.30972222,17050.0
2007,29.59008,-94.36555556,5976.0
2007,46.62138889,-119.38111111,17946.0
2007,46.53361111,-119.88055556,72641.0
2008,66.083333,-144.216667,24058.0
2008,35.7,-76.37,41060.0
2008,36.92027778,-98.16277778,5015.0
2008,45.66194444,-119.76777778,78000.0
2008,26.8575,-98.66222222,6400.0
2009,60.3375,-150.9137,13221.0
2009,29.8353,-93.4675,6365.0
2009,34.3769,-106.7391,7836.2
2009,29.72888889,-93.89305556,5978.0
2004,64.53332998,-144.51669999,5750.0
2004,64.33333999,-145.16669998,175815.0
2004,64.91665998,-146.16669998,30408.0
2004,63.31667002,-155.41670003,5825.7002
2004,64.13333,-143.83330001,6035.0
2005,63.31667002,-155.19999999,70909.5
2005,62.57167,-156.93500001,16538.4
2005,62.75999999,-157.3883,35912.602
2005,63.23332999,-156.54999999,14942.9
2006,64.11667,-146.8,14200.0
2006,63.7,-141.35,13200.0
2007,64.13333,-146.8167,33452.0
2007,61.9,-150.0833,8494.0
2000,63.82944,-156.0,28906.4
1997,63.55454,-141.7686,15360.0
1997,61.04597,-156.8848,71760.0
1997,59.93358,-157.9807,20280.0
1997,60.15906,-158.4231,5079.0
1997,61.05817,-158.9217,27900.0
1997,63.49145,-155.6275,47060.0
1997,62.71834,-157.3092,5500.0
1997,61.41351,-159.0133,5130.0
1998,63.72474,-142.4397,5760.0
1998,63.17878,-141.4056,31360.0
1999,63.75404,-141.4157,27354.0
1999,63.38389,-141.027,57576.0
1999,63.25167,-141.1324,10233.0
1999,65.58458,-141.0115,23202.0
1999,64.46288,-146.3408,5100.0
2002,65.09241,-146.1877,22251.5
2002,63.69629,-155.4496,11881.0
2002,63.6187,-155.8206,84015.0
2002,63.87891,-156.3878,10857.0
2002,63.27036,-156.1004,10000.0
2005,33.92851916,-111.85450435,7740.0
2005,34.45616744,-113.00169273,32126.0
2006,26.32695002,-80.58194001,6500.0
2007,26.91694,-81.11444,43561.5
2007,26.36861,-80.74416,11600.0
2007,26.12194,-81.44528,5000.0
2007,26.08333,-80.66721997,12200.0
2007,26.18693999,-80.71500002,39000.0
2007,29.83694,-82.08833,14626.0
2007,29.27389,-81.16444,6575.0
2007,26.78444,-81.66611,7104.0
2007,27.12222,-80.89694,23250.0
2008,27.92194,-80.65778,6981.0
2008,26.81083,-80.9675,38000.0
2004,26.33388998,-80.77723002,8000.0
2004,26.13943998,-80.61027999,6000.0
2004,26.26944001,-80.53110998,7600.0
2004,25.74917002,-80.47305001,20200.0
2006,26.32722,-80.71444,13700.0
2006,26.37277997,-80.79666998,29250.0
2006,26.25193998,-80.58000002,49500.0
2006,26.41361,-80.45471998,16000.0
2007,31.28614862,-82.97607774,5780.2002
2003,48.99573567,-96.20300503,15000.0
2003,48.99866747,-96.52370424,12680.0
2004,45.20893453,-96.19824457,7330.5
2006,48.7956788,-96.40167575,5700.0
2007,48.8510266,-96.29171674,24945.0
1992,47.70048287,-92.33662195,5200.0
2007,48.91584966,-96.52899504,5100.0
1995,48.99846238,-96.35288777,6000.0
1998,48.89269279,-96.18281627,5140.0
2000,45.31351368,-93.13019189,8513.0
2003,45.80680002,-106.11969998,5774.2002
2003,45.77030002,-109.67469999,36180.0
2002,47.6461,-112.4879,5000.0
2002,45.5575,-109.0741,5495.0
2006,48.3294,-108.9233,7963.0
2006,45.9228,-107.8561,121687.0
2007,46.0973,-110.1758,17954.0
2007,47.0201,-114.1511,10766.24
2008,46.2377,-108.3417,102379.53
2008,47.9374,-110.4069,5519.0
2008,48.4153,-108.1614,5000.0
2007,41.55193,-103.7445,5000.0
1992,39.84167,-74.3,5284.0
1995,39.9125,-74.30833,19225.0
1999,39.69584,-74.42083,11765.0
2000,34.30989998,-103.31009999,7000.0
2000,34.67611,-105.0964,5100.0
2000,36.00689999,-104.7136,13000.0
2000,34.75719998,-104.99809998,12800.0
2000,33.16166999,-103.6017,40333.199
2000,34.39666998,-104.44670001,42212.0
2000,32.98833001,-103.65329998,36324.0
2000,34.14832997,-103.20500001,5120.0
2000,33.23500001,-103.585,5760.0
2001,31.56790001,-108.79569999,11000.0
2001,31.39449999,-108.79569999,7250.0
2002,36.96667001,-103.29669999,6815.0
2002,36.97833001,-105.04970002,6275.0
2002,36.60833001,-105.1092,92194.0
2002,33.35194001,-108.44999999,37600.0
2002,34.63499999,-105.23559999,7420.0
2003,33.36000002,-108.14000001,6520.0
2005,36.31749997,-103.94029998,12350.0
2005,34.25661997,-103.74689998,26000.0
